CLIENT_CODE,FILE_NBR,SUBMISSION_NUMBER,LINE_NUMBER,INPATIENT_REVENUE,OUTPATIENT_REVENUE,TOTAL_REVENUE,INPATIENT_DEDUCTION,OUTPATIENT_DEDUCTION,TOTAL_DEDUCTION,NET_INPATIENT_REVENUE,NET_OUTPATIENT_REVENUE,NET_PATIENT_REVENUE
23,100071,1.00071010120191e+35,18,,,,,-112541,-112541,,112541,112541
23,100071,1.00071010120191e+35,19,934436960,732957178,1667394138,858920068,684456351,1543376419,75516892,48500827,124017719
23,100071,1.00071010120191e+35,20,,,,,,,,,
23,100071,1.00071010120191e+35,21,934436960,732957178,1667394138,858920068,684456351,1543376419,75516892,48500827,124017719
23,100071,1.00071010120191e+35,22,,,970191858,,,884543250,,,85648608
23,100072,1.00072010120191e+35,1,,,,16455054,32310401,48765455,-16455054,-32310401,-48765455
23,100072,1.00072010120191e+35,2,23852032,33647597,57499629,,,,23852032,33647597,57499629
23,100072,1.00072010120191e+35,3,,,,,,,,,
23,100072,1.00072010120191e+35,4,,,,15250958,14644603,29895561,-15250958,-14644603,-29895561
23,100072,1.00072010120191e+35,5,147106415,75960109,223066524,118276451,66393367,184669818,28829964,9566742,38396706
23,100072,1.00072010120191e+35,6,15719501,12338352,28057853,12550041,10568305,23118346,3169460,1770047,4939507
23,100072,1.00072010120191e+35,7,15242999,17938919,33181918,7313153,7009234,14322387,7929846,10929685,18859531
23,100072,1.00072010120191e+35,8,,,,,,,,,
23,100072,1.00072010120191e+35,9,,,,,,,,,
23,100072,1.00072010120191e+35,10,153868253,101486584,255354837,121317190,87005051,208322241,32551063,14481533,47032596
23,100072,1.00072010120191e+35,11,21710414,46126097,67836511,19554124,42667088,62221212,2156290,3459009,5615299
23,100072,1.00072010120191e+35,12,63668060,103158432,166826492,27911978,50740795,78652773,35756082,52417637,88173719
23,100072,1.00072010120191e+35,13,,,,,,,,,
23,100072,1.00072010120191e+35,14,1336382,1244600,2580982,164961,88404,253365,1171421,1156196,2327617
23,100072,1.00072010120191e+35,15,,,,,,,,,
23,100072,1.00072010120191e+35,16,,,,232073,714220,946293,-232073,-714220,-946293
23,100072,1.00072010120191e+35,17,,,,3081360,3944326,7025686,-3081360,-3944326,-7025686
23,100072,1.00072010120191e+35,18,,,,,,,,,
23,100072,1.00072010120191e+35,19,442504056,391900690,834404746,342107343,316085794,658193137,100396713,75814896,176211609
23,100072,1.00072010120191e+35,20,558381,8768756,9327137,456708,6448675,6905383,101673,2320081,2421754
23,100072,1.00072010120191e+35,21,441945675,383131934,825077609,341650635,309637119,651287754,100295040,73494815,173789855
23,100072,1.00072010120191e+35,22,,,490017840,,,349196226,,,140821614
23,100073,1.00073070120181e+35,1,,,,16566443,18060934,34627377,-16566443,-18060934,-34627377
23,100073,1.00073070120181e+35,2,32394161,39534045,71928206,,,,32394161,39534045,71928206
23,100073,1.00073070120181e+35,3,,,,,,,,,
23,100073,1.00073070120181e+35,4,,,,11667070,15000067,26667137,-11667070,-15000067,-26667137
23,100073,1.00073070120181e+35,5,325467985,238494598,563962583,236950974,174335306,411286280,88517011,64159292,152676303
23,100073,1.00073070120181e+35,6,19705289,4229030,23934319,17473134,3454674,20927808,2232155,774356,3006511
23,100073,1.00073070120181e+35,7,3489783,4577464,8067247,2565989,2762137,5328126,923794,1815327,2739121
23,100073,1.00073070120181e+35,8,,,,,,,,,
23,100073,1.00073070120181e+35,9,,,,,,,,,
23,100073,1.00073070120181e+35,10,177419621,136261496,313681117,142075146,106298850,248373996,35344475,29962646,65307121
23,100073,1.00073070120181e+35,11,29637787,22490023,52127810,28885873,19482745,48368618,751914,3007278,3759192
23,100073,1.00073070120181e+35,12,202414834,242462468,444877302,130146454,162549614,292696068,72268380,79912854,152181234
23,100073,1.00073070120181e+35,13,,,,,,,,,
23,100073,1.00073070120181e+35,14,8273763,12265351,20539114,4796621,8919110,13715731,3477142,3346241,6823383
23,100073,1.00073070120181e+35,15,,,,,,,,,
23,100073,1.00073070120181e+35,16,,,,2443273,1857630,4300903,-2443273,-1857630,-4300903
23,100073,1.00073070120181e+35,17,,,,29553904,11058792,40612696,-29553904,-11058792,-40612696
23,100073,1.00073070120181e+35,18,,,,,,,,,
23,100073,1.00073070120181e+35,19,798803223,700314475,1499117698,623124881,523779859,1146904740,175678342,176534616,352212958
23,100073,1.00073070120181e+35,20,487053,18892295,19379348,368970,13442381,13811351,118083,5449914,5567997
23,100073,1.00073070120181e+35,21,798316170,681422180,1479738350,622755911,510337478,1133093389,175560259,171084702,346644961
23,100073,1.00073070120181e+35,22,,,810686229,,,589438682,,,221247547
23,100074,1.00074010120191e+35,1,,,,7235338,12895172,20130510,-7235338,-12895172,-20130510
23,100074,1.00074010120191e+35,2,18086315,32234312,50320627,,,,18086315,32234312,50320627
23,100074,1.00074010120191e+35,3,,,,,,,,,
23,100074,1.00074010120191e+35,4,,,,1368786,716428,2085214,-1368786,-716428,-2085214
23,100074,1.00074010120191e+35,5,76650082,46495545,123145627,65585366,42434708,108020074,11064716,4060837,15125553
23,100074,1.00074010120191e+35,6,6316100,8882914,15199014,5850467,8436624,14287091,465633,446290,911923
23,100074,1.00074010120191e+35,7,3743351,4300670,8044021,3261826,3734777,6996603,481525,565893,1047418
23,100074,1.00074010120191e+35,8,,,,,,,,,
23,100074,1.00074010120191e+35,9,,,,,,,,,
23,100074,1.00074010120191e+35,10,73763882,52978895,126742777,64318936,47110686,111429622,9444946,5868209,15313155
23,100074,1.00074010120191e+35,11,15380788,37631009,53011797,14247215,35740375,49987590,1133573,1890634,3024207
23,100074,1.00074010120191e+35,12,,,,,,,,,
23,100074,1.00074010120191e+35,13,36145678,88249403,124395081,24981991,62327219,87309210,11163687,25922184,37085871
23,100074,1.00074010120191e+35,14,2596199,14497095,17093294,1761656,7562526,9324182,834543,6934569,7769112
23,100074,1.00074010120191e+35,15,,,,18216,151079,169295,-18216,-151079,-169295
23,100074,1.00074010120191e+35,16,,,,187616,709248,896864,-187616,-709248,-896864
23,100074,1.00074010120191e+35,17,,,,10915815,21132780,32048595,-10915815,-21132780,-32048595
23,100074,1.00074010120191e+35,18,,,,,,,,,
23,100074,1.00074010120191e+35,19,232682395,285269843,517952238,199733228,242951622,442684850,32949167,42318221,75267388
23,100074,1.00074010120191e+35,20,,,,,,,,,
23,100074,1.00074010120191e+35,21,232682395,285269843,517952238,199733228,242951622,442684850,32949167,42318221,75267388
23,100074,1.00074010120191e+35,22,,,304149655,,,248726422,,,55423233
23,100075,1.00075010120191e+35,1,,,,28237661,76201431,104439092,-28237661,-76201431,-104439092
23,100075,1.00075010120191e+35,2,126554454,208664238,335218692,,,,126554454,208664238,335218692
23,100075,1.00075010120191e+35,3,,,,,,,,,
23,100075,1.00075010120191e+35,4,,,,158847719,172206045,331053764,-158847719,-172206045,-331053764
23,100075,1.00075010120191e+35,5,637709144,357616060,995325204,510133428,315873716,826007144,127575716,41742344,169318060
23,100075,1.00075010120191e+35,6,164293710,75416698,239710408,136667191,67659430,204326621,27626519,7757268,35383787
23,100075,1.00075010120191e+35,7,118169315,138851676,257020991,65807833,78787643,144595476,52361482,60064033,112425515
23,100075,1.00075010120191e+35,8,,,,,,,,,
23,100075,1.00075010120191e+35,9,,,,,,,,,
23,100075,1.00075010120191e+35,10,630809621,352659303,983468924,502762802,300073251,802836053,128046819,52586052,180632871
23,100075,1.00075010120191e+35,11,450830776,421945823,872776599,372979565,398397423,771376988,77851211,23548400,101399611
23,100075,1.00075010120191e+35,12,683613297,819187936,1502801233,253332246,427742160,681074406,430281051,391445776,821726827
23,100075,1.00075010120191e+35,13,,,,,,,,,
23,100075,1.00075010120191e+35,14,104031426,161000096,265031522,30858296,33878551,64736847,73173130,127121545,200294675
23,100075,1.00075010120191e+35,15,,,,,,,,,
23,100075,1.00075010120191e+35,16,,,,44095170,78929982,123025152,-44095170,-78929982,-123025152
23,100075,1.00075010120191e+35,17,,,,14818830,58729814,73548644,-14818830,-58729814,-73548644
23,100075,1.00075010120191e+35,18,,,,,,,,,
23,100075,1.00075010120191e+35,19,2916011743,2535341830,5451353573,2118540741,2008479446,4127020187,797471002,526862384,1324333386
23,100075,1.00075010120191e+35,20,702811,10105549,10808360,472226,6649018,7121244,230585,3456531,3687116
23,100075,1.00075010120191e+35,21,2915308932,2525236281,5440545213,2118068515,2001830428,4119898943,797240417,523405853,1320646270
23,100075,1.00075010120191e+35,22,,,3359046756,,,2255287447,,,1103759309
23,100077,1.00077010120191e+35,1,,,,13609875,8811820,22421695,-13609875,-8811820,-22421695
23,100077,1.00077010120191e+35,2,54407186,35226357,89633543,,,,54407186,35226357,89633543
23,100077,1.00077010120191e+35,3,,,,,,,,,
23,100077,1.00077010120191e+35,4,,,,20632818,15216308,35849126,-20632818,-15216308,-35849126
23,100077,1.00077010120191e+35,5,440314251,213503955,653818206,400604496,199779376,600383872,39709755,13724579,53434334
23,100077,1.00077010120191e+35,6,25666572,10554327,36220899,24359367,10225816,34585183,1307205,328511,1635716
23,100077,1.00077010120191e+35,7,33923117,14834666,48757783,30485384,12768703,43254087,3437733,2065963,5503696
23,100077,1.00077010120191e+35,8,,,,,,,,,
23,100077,1.00077010120191e+35,9,,,,,,,,,
23,100077,1.00077010120191e+35,10,303751585,158069340,461820925,281419128,147714156,429133284,22332457,10355184,32687641
23,100077,1.00077010120191e+35,11,72049105,55915030,127964135,68402205,54174632,122576837,3646900,1740398,5387298
23,100077,1.00077010120191e+35,12,,,,,,,,,
23,100077,1.00077010120191e+35,13,140504216,149244234,289748450,112828128,123045056,235873184,27676088,26199178,53875266
23,100077,1.00077010120191e+35,14,15284792,14387258,29672050,11303452,11296882,22600334,3981340,3090376,7071716
23,100077,1.00077010120191e+35,15,,,,123860,0,123860,-123860,0,-123860
23,100077,1.00077010120191e+35,16,,,,2305220,3166481,5471701,-2305220,-3166481,-5471701
23,100077,1.00077010120191e+35,17,,,,21919906,14287436,36207342,-21919906,-14287436,-36207342
23,100077,1.00077010120191e+35,18,,,,,-49892,-49892,,49892,49892
23,100077,1.00077010120191e+35,19,1085900824,651735167,1737635991,987993839,600436774,1588430613,97906985,51298393,149205378
23,100077,1.00077010120191e+35,20,,,,,,,,,
23,100077,1.00077010120191e+35,21,1085900824,651735167,1737635991,987993839,600436774,1588430613,97906985,51298393,149205378
23,100077,1.00077010120191e+35,22,,,879533510,,,787583305,,,91950205
23,100079,1.00079060120181e+35,1,,,,28386263,31237634,59623897,-28386263,-31237634,-59623897
23,100079,1.00079060120181e+35,2,64387259,153367795,217755054,,,,64387259,153367795,217755054
23,100079,1.00079060120181e+35,3,,,,,,,,,
23,100079,1.00079060120181e+35,4,,,,2091353,49425614,51516967,-2091353,-49425614,-51516967
23,100079,1.00079060120181e+35,5,614348965,1383447342,1997796307,530700466,1203367834,1734068300,83648499,180079508,263728007
23,100079,1.00079060120181e+35,6,62929692,87568714,150498406,49911992,73955047,123867039,13017700,13613667,26631367
23,100079,1.00079060120181e+35,7,22509649,47067393,69577042,15003115,44478580,59481695,7506534,2588813,10095347
23,100079,1.00079060120181e+35,8,,,,,,,,,
23,100079,1.00079060120181e+35,9,,,,,,,,,
23,100079,1.00079060120181e+35,10,412560450,640508310,1053068760,362757321,541453401,904210722,49803129,99054909,148858038
23,100079,1.00079060120181e+35,11,251098771,449733968,700832739,249284483,405440818,654725301,1814288,44293150,46107438
23,100079,1.00079060120181e+35,12,439266886,1577298253,2016565139,324286702,1131379631,1455666333,114980184,445918622,560898806
23,100079,1.00079060120181e+35,13,188446288,598194895,786641183,142813436,369722462,512535898,45632852,228472433,274105285
23,100079,1.00079060120181e+35,14,227550120,357057304,584607424,134115055,220504721,354619776,93435065,136552583,229987648
23,100079,1.00079060120181e+35,15,,,,,,,,,
23,100079,1.00079060120181e+35,16,,,,,,,,,
23,100079,1.00079060120181e+35,17,,,,47205850,36411872,83617722,-47205850,-36411872,-83617722
23,100079,1.00079060120181e+35,18,,,,,,,,,
23,100079,1.00079060120181e+35,19,2283098080,5294243974,7577342054,1886556036,4107377614,5993933650,396542044,1186866360,1583408404
23,100079,1.00079060120181e+35,20,10045146,320244043,330289189,8300445,248451567,256752012,1744701,71792476,73537177
23,100079,1.00079060120181e+35,21,2273052934,4973999931,7247052865,1878255591,3858926047,5737181638,394797343,1115073884,1509871227
23,100079,1.00079060120181e+35,22,,,4557107821,,,3527138254,,,1029969567
23,100080,1.00080010120191e+35,1,,,,22496343,24243762,46740105,-22496343,-24243762,-46740105
23,100080,1.00080010120191e+35,2,340916744,327845794,668762538,,,,340916744,327845794,668762538
23,100080,1.00080010120191e+35,3,,,,,,,,,
23,100080,1.00080010120191e+35,4,,,,32373265,27482244,59855509,-32373265,-27482244,-59855509
23,100080,1.00080010120191e+35,5,1078110699,427425632,1505536331,948934065,405423249,1354357314,129176634,22002383,151179017
23,100080,1.00080010120191e+35,6,233457878,52301514,285759392,208488438,51683215,260171653,24969440,618299,25587739
23,100080,1.00080010120191e+35,7,122192193,81777419,203969612,80901563,48889056,129790619,41290630,32888363,74178993
23,100080,1.00080010120191e+35,8,,,,,,,,,
23,100080,1.00080010120191e+35,9,,,,,,,,,
23,100080,1.00080010120191e+35,10,972846096,437351515,1410197611,865556051,403497676,1269053727,107290045,33853839,141143884
23,100080,1.00080010120191e+35,11,328790659,216626405,545417064,310717480,211925980,522643460,18073179,4700425,22773604
23,100080,1.00080010120191e+35,12,330888548,330930718,661819266,293842647,306790941,600633588,37045901,24139777,61185678
23,100080,1.00080010120191e+35,13,262299167,284146318,546445485,156773953,161865265,318639218,105525214,122281053,227806267
23,100080,1.00080010120191e+35,14,13062664,41133044,54195708,6573848,6180852,12754700,6488816,34952192,41441008
23,100080,1.00080010120191e+35,15,,,,6757836,16533863,23291699,-6757836,-16533863,-23291699
23,100080,1.00080010120191e+35,16,,,,15495405,36376193,51871598,-15495405,-36376193,-51871598
23,100080,1.00080010120191e+35,17,,,,350457449,296852710,647310159,-350457449,-296852710,-647310159
23,100080,1.00080010120191e+35,18,,,,,,,,,
23,100080,1.00080010120191e+35,19,3682564648,2199538359,5882103007,3299368343,1997745006,5297113349,383196305,201793353,584989658
23,100080,1.00080010120191e+35,20,1513215,30512765,32025980,1403065,25970783,27373848,110150,4541982,4652132
23,100080,1.00080010120191e+35,21,3681051433,2169025594,5850077027,3297965278,1971774223,5269739501,383086155,197251371,580337526
23,100080,1.00080010120191e+35,22,,,3163879426,,,2710969993,,,452909433
23,100081,1.00081100120181e+35,1,,,,586183,2203563,2789746,-586183,-2203563,-2789746
23,100081,1.00081100120181e+35,2,165893,3458631,3624524,,,,165893,3458631,3624524
23,100081,1.00081100120181e+35,3,,,,,,,,,
23,100081,1.00081100120181e+35,4,,,,174507,656004,830511,-174507,-656004,-830511
23,100081,1.00081100120181e+35,5,3075508,7134971,10210479,1943441,5134938,7078379,1132067,2000033,3132100
23,100081,1.00081100120181e+35,6,121768,811626,933394,76946,584116,661062,44822,227510,272332
23,100081,1.00081100120181e+35,7,,,,,,,,,
23,100081,1.00081100120181e+35,8,,,,,,,,,
23,100081,1.00081100120181e+35,9,,,,,,,,,
23,100081,1.00081100120181e+35,10,1499435,2724095,4223530,947506,1960493,2907999,551929,763602,1315531
23,100081,1.00081100120181e+35,11,581403,4358210,4939613,367394,3136542,3503936,214009,1221668,1435677
23,100081,1.00081100120181e+35,12,250711,1185187,1435898,158427,852962,1011389,92284,332225,424509
23,100081,1.00081100120181e+35,13,,,,,,,,,
23,100081,1.00081100120181e+35,14,549870,3801769,4351639,347468,2736080,3083548,202402,1065689,1268091
23,100081,1.00081100120181e+35,15,,,,1,3,4,-1,-3,-4
23,100081,1.00081100120181e+35,16,,,,,,,,,
23,100081,1.00081100120181e+35,17,,,,,,,,,
23,100081,1.00081100120181e+35,18,,,,,,,,,
23,100081,1.00081100120181e+35,19,6244588,23474489,29719077,4601873,17264701,21866574,1642715,6209788,7852503
23,100081,1.00081100120181e+35,20,,,,,,,,,
23,100081,1.00081100120181e+35,21,6244588,23474489,29719077,4601873,17264701,21866574,1642715,6209788,7852503
23,100081,1.00081100120181e+35,22,,,10599041,,,7423324,,,3175717
23,100084,1.00084070120181e+35,1,,,,5494276,8799682,14293958,-5494276,-8799682,-14293958
23,100084,1.00084070120181e+35,2,15778645,26439305,42217950,,,,15778645,26439305,42217950
23,100084,1.00084070120181e+35,3,,,,,,,,,
23,100084,1.00084070120181e+35,4,,,,12862328,13397461,26259789,-12862328,-13397461,-26259789
23,100084,1.00084070120181e+35,5,214141047,158225467,372366514,172397091,107182444,279579535,41743956,51043023,92786979
23,100084,1.00084070120181e+35,6,11153790,7542939,18696729,8295666,6396646,14692312,2858124,1146293,4004417
23,100084,1.00084070120181e+35,7,294669,1509364,1804033,183147,469880,653027,111522,1039484,1151006
23,100084,1.00084070120181e+35,8,,,,,,,,,
23,100084,1.00084070120181e+35,9,,,,,,,,,
23,100084,1.00084070120181e+35,10,142997322,102471665,245468987,113937312,73792350,187729662,29060010,28679315,57739325
23,100084,1.00084070120181e+35,11,25086206,30885682,55971888,25235741,27429508,52665249,-149535,3456174,3306639
23,100084,1.00084070120181e+35,12,10957565,7845112,18802677,6999745,4365389,11365134,3957820,3479723,7437543
23,100084,1.00084070120181e+35,13,38224994,53336086,91561080,25082151,23324529,48406680,13142843,30011557,43154400
23,100084,1.00084070120181e+35,14,,,,,,,,,
23,100084,1.00084070120181e+35,15,,,,,,,,,
23,100084,1.00084070120181e+35,16,,,,,,,,,
23,100084,1.00084070120181e+35,17,,,,,,,,,
23,100084,1.00084070120181e+35,18,,,,,,,,,
23,100084,1.00084070120181e+35,19,458634238,388255620,846889858,370487457,265157889,635645346,88146781,123097731,211244512
23,100084,1.00084070120181e+35,20,,,,,,,,,
23,100084,1.00084070120181e+35,21,458634238,388255620,846889858,370487457,265157889,635645346,88146781,123097731,211244512
23,100084,1.00084070120181e+35,22,,,411804632,,,300166725,,,111637907
23,100086,1.00086070120181e+35,1,,,,61950621,54084045,116034666,-61950621,-54084045,-116034666
23,100086,1.00086070120181e+35,2,76662308,63659477,140321785,,,,76662308,63659477,140321785
